1.003300000000000000e+04,8.669022999999999683e+02,1.900000000000000022e-01
1.003400000000000000e+04,6.380018000000000029e+02,0.000000000000000000e+00
1.003500000000000000e+04,7.523618999999999915e+02,1.000000000000000021e-02
1.003600000000000000e+04,6.751277000000000044e+02,1.000000000000000021e-02
1.003700000000000000e+04,6.730257000000000289e+02,2.000000000000000042e-02
1.003800000000000000e+04,7.332459000000000060e+02,2.000000000000000042e-02
1.003900000000000000e+04,6.483318000000000438e+02,0.000000000000000000e+00
1.004000000000000000e+04,6.649379999999999882e+02,0.000000000000000000e+00
1.004100000000000000e+04,7.054488999999999805e+02,0.000000000000000000e+00
1.004300000000000000e+04,8.728964999999999463e+02,2.999999999999999889e-02
1.004400000000000000e+04,7.968544000000000551e+02,1.000000000000000021e-02
1.004500000000000000e+04,7.669293999999999869e+02,1.000000000000000021e-02
1.004600000000000000e+04,6.036399999999999864e+02,0.000000000000000000e+00
1.004700000000000000e+04,6.532557000000000471e+02,0.000000000000000000e+00
1.004800000000000000e+04,5.002459999999999809e+02,0.000000000000000000e+00
1.004900000000000000e+04,6.699325999999999794e+02,1.000000000000000021e-02
1.005100000000000000e+04,8.763764999999999645e+02,2.000000000000000042e-02
1.005200000000000000e+04,9.418848000000000411e+02,1.000000000000000021e-02
1.005300000000000000e+04,6.257581999999999880e+02,0.000000000000000000e+00
1.005400000000000000e+04,6.763306999999999789e+02,1.000000000000000021e-02
1.005500000000000000e+04,5.513508000000000493e+02,0.000000000000000000e+00
1.005600000000000000e+04,5.325307000000000244e+02,0.000000000000000000e+00
1.005700000000000000e+04,7.082696999999999434e+02,0.000000000000000000e+00
1.005800000000000000e+04,5.831547000000000480e+02,0.000000000000000000e+00
1.005900000000000000e+04,5.250797999999999774e+02,0.000000000000000000e+00
1.006000000000000000e+04,5.579077999999999520e+02,0.000000000000000000e+00
1.006200000000000000e+04,1.134663500000000113e+03,4.000000000000000083e-02
1.006300000000000000e+04,1.417828099999999949e+03,0.000000000000000000e+00
1.006400000000000000e+04,7.099749000000000478e+02,1.000000000000000021e-02
1.006500000000000000e+04,9.293215000000000146e+02,5.999999999999999778e-02
1.006600000000000000e+04,5.557899999999999636e+02,0.000000000000000000e+00
1.006700000000000000e+04,7.444133000000000493e+02,2.000000000000000042e-02
1.006800000000000000e+04,7.565111000000000558e+02,1.000000000000000021e-02
1.006900000000000000e+04,6.081240000000000236e+02,0.000000000000000000e+00
1.007000000000000000e+04,8.359983999999999469e+02,1.000000000000000021e-02
1.007100000000000000e+04,6.386488000000000511e+02,0.000000000000000000e+00
1.007300000000000000e+04,7.723161999999999807e+02,2.000000000000000042e-02
1.007400000000000000e+04,6.859642000000000053e+02,1.000000000000000021e-02
1.007500000000000000e+04,5.927826000000000022e+02,0.000000000000000000e+00
1.007700000000000000e+04,1.260292099999999891e+03,1.000000000000000021e-02
1.007800000000000000e+04,1.031513699999999972e+03,5.000000000000000278e-02
1.007900000000000000e+04,1.002000099999999975e+03,2.999999999999999889e-02
1.008000000000000000e+04,9.429530999999999494e+02,2.000000000000000042e-02
1.008100000000000000e+04,5.919646999999999935e+02,0.000000000000000000e+00
1.008200000000000000e+04,8.252109000000000378e+02,2.999999999999999889e-02
1.008300000000000000e+04,9.997110000000000127e+02,7.000000000000000666e-02
1.008400000000000000e+04,5.888369999999999891e+02,0.000000000000000000e+00
1.008500000000000000e+04,6.865543000000000120e+02,0.000000000000000000e+00
1.008700000000000000e+04,1.417325599999999895e+03,0.000000000000000000e+00
1.008800000000000000e+04,8.203188999999999851e+02,2.999999999999999889e-02
1.008900000000000000e+04,8.081748999999999796e+02,2.999999999999999889e-02
1.009000000000000000e+04,9.435256000000000540e+02,2.000000000000000042e-02
1.009100000000000000e+04,7.695042999999999438e+02,2.000000000000000042e-02
1.009300000000000000e+04,8.894697999999999638e+02,1.000000000000000021e-02
1.009400000000000000e+04,1.067289099999999962e+03,2.999999999999999889e-02
1.009500000000000000e+04,1.260960000000000036e+03,1.000000000000000021e-02
1.009600000000000000e+04,1.030964500000000044e+03,5.000000000000000278e-02
1.009700000000000000e+04,6.889850000000000136e+02,1.000000000000000021e-02
1.009800000000000000e+04,5.968375999999999522e+02,0.000000000000000000e+00
1.009900000000000000e+04,7.542931999999999562e+02,2.000000000000000042e-02
1.010000000000000000e+04,6.200045999999999822e+02,0.000000000000000000e+00
1.010100000000000000e+04,5.544656999999999698e+02,0.000000000000000000e+00
1.010300000000000000e+04,1.099777199999999993e+03,2.000000000000000042e-02
1.010400000000000000e+04,5.504752999999999474e+02,0.000000000000000000e+00
1.010500000000000000e+04,1.168664600000000064e+03,2.000000000000000042e-02
1.010600000000000000e+04,7.093546999999999798e+02,1.000000000000000021e-02
1.010700000000000000e+04,6.514397999999999911e+02,1.000000000000000021e-02
1.010800000000000000e+04,5.902971999999999753e+02,0.000000000000000000e+00
1.011000000000000000e+04,7.280317000000000007e+02,2.000000000000000042e-02
1.011100000000000000e+04,5.866769000000000460e+02,0.000000000000000000e+00
1.011200000000000000e+04,6.099040999999999713e+02,0.000000000000000000e+00
1.011300000000000000e+04,5.495802999999999656e+02,0.000000000000000000e+00
1.011500000000000000e+04,7.175022999999999911e+02,1.000000000000000021e-02
1.011600000000000000e+04,6.524805999999999813e+02,1.000000000000000021e-02
1.011700000000000000e+04,5.489939000000000533e+02,0.000000000000000000e+00
1.011800000000000000e+04,6.639723000000000184e+02,1.000000000000000021e-02
1.011900000000000000e+04,7.286300999999999704e+02,2.000000000000000042e-02
1.012000000000000000e+04,6.488491999999999962e+02,0.000000000000000000e+00
1.012100000000000000e+04,6.951547000000000480e+02,1.000000000000000021e-02
1.012300000000000000e+04,1.058849500000000035e+03,4.799999999999999822e-01
1.012400000000000000e+04,1.234820099999999911e+03,9.100000000000000311e-01
1.012500000000000000e+04,5.822831999999999653e+02,0.000000000000000000e+00
1.012600000000000000e+04,1.168158799999999928e+03,2.000000000000000042e-02
1.012700000000000000e+04,1.051709200000000010e+03,1.000000000000000021e-02
1.012800000000000000e+04,5.597703999999999951e+02,0.000000000000000000e+00
1.012900000000000000e+04,9.201506000000000540e+02,5.000000000000000278e-02
1.013000000000000000e+04,6.251658999999999651e+02,0.000000000000000000e+00
1.013100000000000000e+04,1.001426500000000033e+03,4.000000000000000083e-02
1.013200000000000000e+04,8.258378000000000156e+02,2.000000000000000042e-02
1.013300000000000000e+04,5.872432999999999765e+02,0.000000000000000000e+00
1.013500000000000000e+04,1.088002799999999979e+03,5.999999999999999778e-01
1.013600000000000000e+04,6.883094999999999573e+02,1.000000000000000021e-02
1.013700000000000000e+04,6.854455000000000382e+02,0.000000000000000000e+00
1.013800000000000000e+04,7.367679000000000542e+02,1.000000000000000021e-02
1.013900000000000000e+04,5.563727000000000089e+02,0.000000000000000000e+00
1.014100000000000000e+04,1.118773999999999887e+03,2.000000000000000042e-02
1.014200000000000000e+04,1.258491299999999910e+03,2.000000000000000042e-02
1.014300000000000000e+04,1.058277100000000019e+03,5.100000000000000089e-01
1.014400000000000000e+04,9.157270999999999503e+02,4.000000000000000083e-02
1.014500000000000000e+04,9.264950999999999794e+02,3.099999999999999978e-01
1.014600000000000000e+04,1.437996699999999919e+03,0.000000000000000000e+00
1.014700000000000000e+04,5.735004000000000133e+02,0.000000000000000000e+00
1.014800000000000000e+04,7.749230000000000018e+02,2.000000000000000042e-02
1.014900000000000000e+04,5.386625000000000227e+02,0.000000000000000000e+00
1.015000000000000000e+04,7.701488000000000511e+02,4.000000000000000083e-02
1.015100000000000000e+04,6.611575000000000273e+02,2.000000000000000042e-02
1.015200000000000000e+04,7.021669000000000551e+02,1.000000000000000021e-02
1.015300000000000000e+04,8.072936999999999443e+02,2.000000000000000042e-02
1.015500000000000000e+04,1.007197400000000016e+03,5.999999999999999778e-02
1.015600000000000000e+04,8.275036999999999807e+02,2.999999999999999889e-02
1.015700000000000000e+04,5.998147000000000162e+02,0.000000000000000000e+00
1.015800000000000000e+04,7.292622000000000071e+02,2.000000000000000042e-02
1.015900000000000000e+04,1.002573800000000006e+03,4.000000000000000083e-02
1.016000000000000000e+04,7.257731999999999744e+02,1.000000000000000021e-02
1.016100000000000000e+04,1.481987100000000055e+03,1.199999999999999956e-01
1.016200000000000000e+04,1.059424700000000030e+03,5.100000000000000089e-01
1.016300000000000000e+04,1.233989299999999957e+03,9.100000000000000311e-01
1.016400000000000000e+04,7.145239000000000260e+02,1.000000000000000021e-02
1.016500000000000000e+04,6.030327999999999520e+02,0.000000000000000000e+00
1.016700000000000000e+04,1.022262600000000020e+03,7.000000000000000666e-02
1.016800000000000000e+04,9.269951999999999543e+02,3.099999999999999978e-01
1.016900000000000000e+04,7.347531000000000176e+02,1.000000000000000021e-02
1.017000000000000000e+04,1.235828899999999976e+03,9.200000000000000400e-01
1.017100000000000000e+04,7.164514000000000351e+02,1.000000000000000021e-02
1.017200000000000000e+04,8.606695999999999458e+02,2.000000000000000042e-02
1.017300000000000000e+04,9.194814000000000078e+02,5.000000000000000278e-02
1.017400000000000000e+04,7.742376000000000431e+02,2.000000000000000042e-02
1.017500000000000000e+04,1.362178100000000086e+03,1.199999999999999956e-01
1.017600000000000000e+04,7.268242999999999938e+02,1.000000000000000021e-02
1.017700000000000000e+04,7.986798999999999751e+02,1.000000000000000021e-02
1.017800000000000000e+04,8.091494999999999891e+02,5.999999999999999778e-02
1.017900000000000000e+04,5.729796000000000049e+02,0.000000000000000000e+00
1.018100000000000000e+04,6.310947999999999638e+02,1.000000000000000021e-02
1.018200000000000000e+04,1.006596599999999967e+03,5.999999999999999778e-02
1.018300000000000000e+04,7.311168000000000120e+02,2.000000000000000042e-02
1.018400000000000000e+04,7.736642000000000507e+02,2.000000000000000042e-02
1.018500000000000000e+04,9.151793999999999869e+02,4.000000000000000083e-02
1.018600000000000000e+04,5.861548999999999978e+02,0.000000000000000000e+00
1.018700000000000000e+04,9.259844000000000506e+02,3.099999999999999978e-01
1.018800000000000000e+04,7.088029000000000224e+02,1.000000000000000021e-02
1.018900000000000000e+04,7.460792000000000144e+02,2.999999999999999889e-02
1.019000000000000000e+04,7.754629999999999654e+02,2.999999999999999889e-02
1.019100000000000000e+04,5.040124999999999886e+02,0.000000000000000000e+00
1.019200000000000000e+04,1.481187300000000050e+03,1.300000000000000044e-01
1.019300000000000000e+04,6.243962000000000216e+02,0.000000000000000000e+00
1.019500000000000000e+04,8.395824999999999818e+02,5.999999999999999778e-02
1.019600000000000000e+04,8.302155000000000200e+02,5.999999999999999778e-02
1.019700000000000000e+04,9.212011999999999716e+02,4.000000000000000083e-02
1.019800000000000000e+04,7.646626999999999725e+02,1.000000000000000021e-02
1.019900000000000000e+04,6.873434999999999491e+02,0.000000000000000000e+00
1.020000000000000000e+04,5.607947000000000344e+02,0.000000000000000000e+00
1.020100000000000000e+04,5.625244999999999891e+02,0.000000000000000000e+00
1.020200000000000000e+04,1.007699299999999994e+03,5.999999999999999778e-02
1.020300000000000000e+04,5.421390000000000100e+02,0.000000000000000000e+00
1.020400000000000000e+04,6.770484999999999900e+02,1.000000000000000021e-02
1.020500000000000000e+04,5.356834000000000060e+02,0.000000000000000000e+00
1.020700000000000000e+04,1.037698100000000068e+03,3.300000000000000155e-01
1.020800000000000000e+04,7.208755999999999631e+02,1.000000000000000021e-02
1.020900000000000000e+04,1.851731399999999894e+03,2.999999999999999889e-02
1.021000000000000000e+04,5.779063999999999623e+02,0.000000000000000000e+00
1.021100000000000000e+04,6.181458000000000084e+02,0.000000000000000000e+00
1.021200000000000000e+04,5.762758000000000038e+02,0.000000000000000000e+00
1.021300000000000000e+04,6.966160999999999603e+02,2.000000000000000042e-02
1.021400000000000000e+04,5.265793999999999642e+02,0.000000000000000000e+00
1.021500000000000000e+04,6.406458000000000084e+02,1.000000000000000021e-02
1.021600000000000000e+04,5.177912999999999784e+02,0.000000000000000000e+00
1.021800000000000000e+04,7.653161999999999807e+02,2.999999999999999889e-02
1.021900000000000000e+04,7.760004000000000133e+02,5.000000000000000278e-02
1.022000000000000000e+04,1.482590799999999945e+03,1.300000000000000044e-01
1.022100000000000000e+04,8.233354000000000497e+02,1.300000000000000044e-01
1.022200000000000000e+04,1.037115399999999909e+03,3.699999999999999956e-01
1.022300000000000000e+04,6.985408999999999651e+02,1.000000000000000021e-02
1.022400000000000000e+04,9.217775000000000318e+02,2.999999999999999889e-02
1.022500000000000000e+04,7.823609000000000151e+02,1.000000000000000021e-02
1.022600000000000000e+04,6.596345999999999776e+02,1.000000000000000021e-02
1.022700000000000000e+04,8.401398000000000366e+02,5.000000000000000278e-02
1.022800000000000000e+04,7.158374000000000024e+02,1.000000000000000021e-02
1.022900000000000000e+04,8.108853000000000293e+02,2.000000000000000042e-02
1.023000000000000000e+04,5.702794000000000096e+02,0.000000000000000000e+00
1.023100000000000000e+04,8.056660000000000537e+02,4.000000000000000083e-02
1.023300000000000000e+04,1.038416899999999941e+03,3.499999999999999778e-01
1.023400000000000000e+04,8.214172999999999547e+02,5.000000000000000278e-02
1.023500000000000000e+04,7.925603999999999587e+02,1.000000000000000021e-02
1.023600000000000000e+04,6.971946000000000367e+02,1.000000000000000021e-02
1.023700000000000000e+04,7.374246000000000549e+02,1.000000000000000021e-02
1.023800000000000000e+04,7.873621000000000549e+02,2.000000000000000042e-02
1.023900000000000000e+04,6.316195000000000164e+02,1.000000000000000021e-02
1.024000000000000000e+04,6.785144999999999982e+02,1.000000000000000021e-02
1.024100000000000000e+04,5.380845000000000482e+02,0.000000000000000000e+00
1.024300000000000000e+04,9.082381000000000313e+02,2.600000000000000089e-01
1.024400000000000000e+04,1.210646500000000060e+03,1.000000000000000000e+00
1.024500000000000000e+04,8.390802999999999656e+02,4.000000000000000083e-02
1.024600000000000000e+04,8.294948000000000548e+02,5.999999999999999778e-02
1.024800000000000000e+04,8.188079000000000178e+02,2.999999999999999889e-02
1.024900000000000000e+04,6.153458000000000538e+02,0.000000000000000000e+00
1.025000000000000000e+04,8.335370000000000346e+02,2.999999999999999889e-02
1.025100000000000000e+04,1.071546000000000049e+03,2.000000000000000042e-02
1.025200000000000000e+04,1.074401100000000042e+03,8.999999999999999667e-02
1.025300000000000000e+04,5.551326999999999998e+02,0.000000000000000000e+00
1.025400000000000000e+04,5.530701000000000249e+02,0.000000000000000000e+00
1.025500000000000000e+04,6.920562999999999647e+02,1.000000000000000021e-02
1.025600000000000000e+04,5.941906000000000176e+02,0.000000000000000000e+00
1.025700000000000000e+04,6.169646999999999935e+02,0.000000000000000000e+00
1.025800000000000000e+04,6.075380000000000109e+02,0.000000000000000000e+00
1.025900000000000000e+04,5.648407999999999447e+02,0.000000000000000000e+00
1.026100000000000000e+04,1.210145899999999983e+03,9.899999999999999911e-01
1.026200000000000000e+04,6.365143000000000484e+02,0.000000000000000000e+00
1.026300000000000000e+04,1.070973799999999983e+03,2.000000000000000042e-02
1.026400000000000000e+04,5.952848999999999933e+02,0.000000000000000000e+00
1.026500000000000000e+04,5.988463000000000420e+02,0.000000000000000000e+00
1.026700000000000000e+04,9.121141999999999825e+02,5.000000000000000278e-02
1.026800000000000000e+04,7.935590999999999440e+02,0.000000000000000000e+00
1.026900000000000000e+04,7.238727999999999838e+02,0.000000000000000000e+00
1.027000000000000000e+04,6.017797000000000480e+02,0.000000000000000000e+00
1.027100000000000000e+04,5.310182999999999538e+02,0.000000000000000000e+00
1.027200000000000000e+04,6.159795000000000300e+02,0.000000000000000000e+00
1.027300000000000000e+04,6.519633999999999787e+02,0.000000000000000000e+00
1.027400000000000000e+04,5.590584999999999809e+02,0.000000000000000000e+00
1.027600000000000000e+04,9.503076999999999543e+02,2.000000000000000042e-02
1.027700000000000000e+04,7.866186999999999898e+02,2.000000000000000042e-02
1.027800000000000000e+04,7.229429000000000087e+02,1.000000000000000021e-02
1.027900000000000000e+04,6.811464999999999463e+02,0.000000000000000000e+00
1.028000000000000000e+04,5.316453999999999951e+02,0.000000000000000000e+00
1.028100000000000000e+04,5.852957999999999856e+02,0.000000000000000000e+00
1.028200000000000000e+04,7.194076999999999771e+02,0.000000000000000000e+00
1.028300000000000000e+04,6.282169000000000096e+02,0.000000000000000000e+00
1.028400000000000000e+04,5.245172000000000025e+02,0.000000000000000000e+00
1.028500000000000000e+04,6.187578999999999496e+02,0.000000000000000000e+00
1.028600000000000000e+04,5.344112999999999829e+02,0.000000000000000000e+00
1.028700000000000000e+04,6.070203999999999951e+02,0.000000000000000000e+00
1.028800000000000000e+04,5.947037000000000262e+02,0.000000000000000000e+00
1.029000000000000000e+04,8.822868999999999460e+02,5.999999999999999778e-02
1.029100000000000000e+04,7.630911999999999580e+02,0.000000000000000000e+00
1.029200000000000000e+04,7.422866999999999962e+02,2.000000000000000042e-02
1.029300000000000000e+04,6.287309999999999945e+02,0.000000000000000000e+00
1.029400000000000000e+04,6.340548999999999751e+02,0.000000000000000000e+00
1.029500000000000000e+04,5.294229000000000269e+02,0.000000000000000000e+00
1.029600000000000000e+04,5.366970000000000027e+02,0.000000000000000000e+00
1.029800000000000000e+04,8.499163999999999533e+02,2.999999999999999889e-02
1.029900000000000000e+04,6.424080000000000155e+02,0.000000000000000000e+00
1.030000000000000000e+04,9.561565000000000509e+02,2.000000000000000042e-02
1.030100000000000000e+04,1.092604700000000093e+03,2.999999999999999889e-02
1.030200000000000000e+04,8.580431999999999562e+02,1.000000000000000021e-02
1.030300000000000000e+04,8.039565999999999804e+02,1.000000000000000021e-02
1.030400000000000000e+04,7.638677000000000135e+02,1.000000000000000021e-02
1.030500000000000000e+04,1.091073599999999942e+03,7.000000000000000666e-02
1.030600000000000000e+04,1.029081300000000056e+03,2.000000000000000042e-02
1.030700000000000000e+04,7.138692999999999529e+02,2.000000000000000042e-02
1.030800000000000000e+04,7.612208000000000538e+02,1.000000000000000021e-02
1.030900000000000000e+04,6.225652000000000044e+02,0.000000000000000000e+00
1.031000000000000000e+04,6.549501000000000204e+02,1.000000000000000021e-02
1.031100000000000000e+04,5.814348999999999705e+02,0.000000000000000000e+00
1.031300000000000000e+04,8.145213999999999714e+02,1.000000000000000021e-02
1.031400000000000000e+04,6.835379000000000360e+02,1.000000000000000021e-02
1.031500000000000000e+04,8.504750999999999976e+02,2.000000000000000042e-02
1.031600000000000000e+04,8.307899999999999636e+02,2.999999999999999889e-02
1.031700000000000000e+04,7.244660999999999831e+02,1.000000000000000021e-02
1.031800000000000000e+04,5.430982000000000198e+02,0.000000000000000000e+00
1.031900000000000000e+04,6.417868999999999460e+02,1.000000000000000021e-02
1.032000000000000000e+04,6.395782000000000380e+02,0.000000000000000000e+00
1.032200000000000000e+04,8.706200999999999794e+02,4.000000000000000083e-02
1.032300000000000000e+04,7.298764999999999645e+02,1.000000000000000021e-02
1.032400000000000000e+04,8.165130000000000337e+02,1.000000000000000021e-02
1.032500000000000000e+04,7.042576000000000249e+02,0.000000000000000000e+00
1.032600000000000000e+04,6.011522999999999683e+02,1.000000000000000021e-02
1.032700000000000000e+04,7.947848999999999933e+02,0.000000000000000000e+00
1.032800000000000000e+04,7.607047999999999774e+02,1.000000000000000021e-02
1.032900000000000000e+04,9.556520000000000437e+02,2.999999999999999889e-02
1.033000000000000000e+04,6.672725000000000364e+02,0.000000000000000000e+00
1.033100000000000000e+04,7.680398999999999887e+02,1.000000000000000021e-02
1.033300000000000000e+04,6.104932000000000016e+02,0.000000000000000000e+00
1.033400000000000000e+04,7.585783000000000129e+02,1.000000000000000021e-02
1.033500000000000000e+04,6.298967000000000098e+02,1.000000000000000021e-02
1.033600000000000000e+04,7.112925999999999931e+02,1.000000000000000021e-02
1.033700000000000000e+04,7.766263999999999896e+02,2.000000000000000042e-02
1.033800000000000000e+04,6.823106999999999971e+02,1.000000000000000021e-02
1.033900000000000000e+04,8.151992000000000189e+02,1.000000000000000021e-02
1.034000000000000000e+04,7.169978999999999587e+02,1.000000000000000021e-02
1.034200000000000000e+04,1.092078400000000101e+03,5.999999999999999778e-02
1.034300000000000000e+04,5.963228000000000293e+02,0.000000000000000000e+00
1.034400000000000000e+04,6.997210999999999785e+02,1.000000000000000021e-02
1.034500000000000000e+04,5.796453999999999951e+02,0.000000000000000000e+00
1.034600000000000000e+04,8.181939999999999600e+02,4.000000000000000083e-02
1.034700000000000000e+04,7.130311000000000377e+02,2.000000000000000042e-02
1.034800000000000000e+04,5.239705000000000155e+02,0.000000000000000000e+00
1.034900000000000000e+04,5.667902000000000271e+02,0.000000000000000000e+00
1.035000000000000000e+04,5.331168000000000120e+02,1.000000000000000021e-02
1.035200000000000000e+04,7.774977999999999838e+02,2.000000000000000042e-02
1.035300000000000000e+04,8.246974000000000160e+02,2.000000000000000042e-02
1.035400000000000000e+04,6.473590000000000373e+02,0.000000000000000000e+00
1.035500000000000000e+04,6.678799000000000206e+02,0.000000000000000000e+00
1.035600000000000000e+04,7.004537000000000262e+02,1.000000000000000021e-02
1.035800000000000000e+04,8.158535000000000537e+02,2.999999999999999889e-02
1.035900000000000000e+04,7.906788999999999987e+02,2.000000000000000042e-02
1.036000000000000000e+04,6.688478000000000065e+02,0.000000000000000000e+00
1.036100000000000000e+04,8.586110999999999649e+02,4.000000000000000083e-02
1.036200000000000000e+04,8.139760999999999740e+02,4.000000000000000083e-02
1.036300000000000000e+04,9.440516000000000076e+02,2.000000000000000042e-02
1.036400000000000000e+04,6.828826999999999998e+02,0.000000000000000000e+00
1.036500000000000000e+04,5.438089999999999691e+02,0.000000000000000000e+00
1.036600000000000000e+04,6.497598000000000411e+02,1.000000000000000021e-02
1.036700000000000000e+04,5.481743999999999915e+02,0.000000000000000000e+00
1.036800000000000000e+04,7.012129999999999654e+02,1.000000000000000021e-02
1.036900000000000000e+04,6.912699999999999818e+02,1.000000000000000021e-02
1.037000000000000000e+04,6.464541000000000395e+02,0.000000000000000000e+00
1.037200000000000000e+04,1.309287700000000086e+03,5.000000000000000278e-02
1.037300000000000000e+04,6.455744999999999436e+02,0.000000000000000000e+00
1.037400000000000000e+04,6.902865000000000464e+02,1.000000000000000021e-02
1.037500000000000000e+04,5.403843000000000529e+02,0.000000000000000000e+00
1.037600000000000000e+04,5.448201000000000249e+02,0.000000000000000000e+00
1.037700000000000000e+04,8.282397999999999456e+02,2.000000000000000042e-02
1.037800000000000000e+04,6.330816999999999553e+02,1.000000000000000021e-02
1.037900000000000000e+04,5.689307000000000016e+02,0.000000000000000000e+00
1.038000000000000000e+04,6.358035999999999603e+02,0.000000000000000000e+00
1.038100000000000000e+04,7.325229000000000497e+02,1.000000000000000021e-02
1.038200000000000000e+04,6.429229000000000269e+02,0.000000000000000000e+00
1.038300000000000000e+04,5.773727999999999838e+02,0.000000000000000000e+00
1.038500000000000000e+04,8.030028999999999542e+02,4.000000000000000083e-02
1.038600000000000000e+04,6.806041000000000167e+02,0.000000000000000000e+00
1.038700000000000000e+04,8.663306999999999789e+02,8.999999999999999667e-02
1.038800000000000000e+04,7.409554000000000542e+02,1.000000000000000021e-02
1.038900000000000000e+04,6.042945999999999458e+02,0.000000000000000000e+00
1.039100000000000000e+04,8.569478000000000293e+02,1.000000000000000021e-02
1.039200000000000000e+04,8.956461000000000467e+02,2.999999999999999889e-02
1.039300000000000000e+04,7.836932000000000471e+02,2.000000000000000042e-02
1.039400000000000000e+04,7.494776000000000522e+02,1.000000000000000021e-02
1.039500000000000000e+04,7.913241000000000440e+02,2.999999999999999889e-02
1.039600000000000000e+04,6.619542999999999893e+02,0.000000000000000000e+00
1.039700000000000000e+04,5.143999999999999773e+02,0.000000000000000000e+00
1.039800000000000000e+04,5.107431000000000267e+02,0.000000000000000000e+00
1.039900000000000000e+04,5.350114999999999554e+02,0.000000000000000000e+00
1.040100000000000000e+04,9.459365000000000236e+02,2.000000000000000042e-02
1.040200000000000000e+04,6.443106999999999971e+02,0.000000000000000000e+00
1.040300000000000000e+04,5.410234000000000378e+02,0.000000000000000000e+00
1.040400000000000000e+04,6.230802999999999656e+02,0.000000000000000000e+00
1.040600000000000000e+04,9.356376000000000204e+02,5.000000000000000278e-02
1.040700000000000000e+04,7.885315000000000509e+02,1.000000000000000021e-02
1.040800000000000000e+04,6.449948000000000548e+02,0.000000000000000000e+00
1.040900000000000000e+04,6.270335000000000036e+02,0.000000000000000000e+00
1.041000000000000000e+04,7.037070999999999685e+02,2.999999999999999889e-02
1.041200000000000000e+04,9.362097999999999729e+02,5.000000000000000278e-02
1.041300000000000000e+04,7.791014000000000124e+02,2.000000000000000042e-02
1.041400000000000000e+04,7.480040000000000191e+02,2.000000000000000042e-02
1.041500000000000000e+04,9.464394999999999527e+02,2.000000000000000042e-02
1.041700000000000000e+04,9.402201000000000022e+02,1.000000000000000021e-02
1.041800000000000000e+04,1.415577299999999923e+03,0.000000000000000000e+00
1.041900000000000000e+04,6.141185000000000400e+02,0.000000000000000000e+00
1.042000000000000000e+04,9.349391000000000531e+02,4.000000000000000083e-02
1.042100000000000000e+04,7.890348000000000184e+02,1.000000000000000021e-02
1.042200000000000000e+04,5.524915999999999485e+02,0.000000000000000000e+00
1.042300000000000000e+04,5.086619999999999777e+02,0.000000000000000000e+00
1.042400000000000000e+04,7.386259000000000015e+02,0.000000000000000000e+00
1.042500000000000000e+04,5.655520999999999958e+02,0.000000000000000000e+00
1.042600000000000000e+04,5.751153000000000475e+02,0.000000000000000000e+00
1.042800000000000000e+04,6.126173000000000002e+02,1.000000000000000021e-02
1.042900000000000000e+04,1.183047499999999900e+03,2.000000000000000042e-02
1.043000000000000000e+04,9.445539999999999736e+02,5.999999999999999778e-02
1.043100000000000000e+04,7.556149000000000342e+02,0.000000000000000000e+00
1.043200000000000000e+04,5.094551000000000158e+02,0.000000000000000000e+00
